trigger_idx,Symbol,Date_trigger,Close_trigger,bar_count,s_n,delta_s_n,F_n,B_k,M_k,D_k,Date_fwd20gates,Close_fwd20gates,n_calendar_days_to_fwd20gates,fwd_return_20gates,Date_fwd20cal,Close_fwd20cal,fwd_return_20cal,Date_fwd20bars,Close_fwd20bars,fwd_return_20bars
210,DBMF,2020-04-03,25.2532,2,0.9606087284314658,0.7196214402326865,1.3540560966257522,-0.0471453828267811,0.31686839750136814,1,2020-05-26,25.11,53,-0.005670568482410159,2020-04-30,25.91,0.026008585050607467,2020-05-05,25.7299,0.0188768156114869
211,DBEU,2020-04-03,23.6,2,0.9590195899396898,0.7139921483150687,1.39850655576151,-0.05894900332184766,0.31365449315287175,1,2020-05-04,25.26,31,0.07033898305084746,2020-05-04,25.26,0.07033898305084746,2020-05-04,25.26,0.07033898305084746
212,DBEF,2020-04-03,25.97,2,0.9581757342360108,0.7177069628989784,1.4101554812585673,-0.06204166261521826,0.3114140345356375,1,2020-05-04,27.82,31,0.07123604158644596,2020-05-04,27.82,0.07123604158644596,2020-05-04,27.82,0.07123604158644596
213,DBAW,2020-04-03,22.6217,2,0.9638833477409329,0.715454055267604,1.3886044197750658,-0.05485170890132714,0.32428328601167156,1,2020-05-04,24.2,31,0.06976929231666934,2020-05-04,24.2,0.06976929231666934,2020-05-04,24.2,0.06976929231666934
214,DGS,2020-04-03,32.16,2,0.9631076711598233,0.7098452695159081,1.4975677657217523,-0.08114535195129162,0.3223146172124869,1,2020-05-04,35.93,31,0.11722636815920409,2020-05-04,35.93,0.11722636815920409,2020-05-04,35.93,0.11722636815920409
215,CFBK,2020-04-03,9.9,2,0.968100231974892,0.719887735345035,1.3833377910606788,-0.05203379252486967,0.33297692748923435,1,2020-05-13,9.66,40,-0.024242424242424263,2020-05-04,11.29,0.14040404040404028,2020-05-06,11.01,0.11212121212121207
216,CENTA,2020-04-03,21.168,2,0.9596117989946762,0.7158304148632454,1.3876971079070914,-0.05600524552868598,0.3148594480513771,1,2020-05-04,24.188,31,0.1426681783824641,2020-05-04,24.188,0.1426681783824641,2020-05-04,24.188,0.1426681783824641
217,CENT,2020-04-03,22.84,2,0.9556515095631568,0.7153507822202048,1.3864817591081768,-0.057006123003986664,0.3059595121334221,1,2020-05-04,26.104,31,0.14290718038528893,2020-05-04,26.104,0.14290718038528893,2020-05-04,26.104,0.14290718038528893
218,AXGN,2020-04-03,7.68,2,0.9599035770281643,0.7161474585222867,1.3668383222171678,-0.050672534545604137,0.3155502716119549,1,2020-05-04,9.71,31,0.26432291666666685,2020-05-04,9.71,0.26432291666666685,2020-05-04,9.71,0.26432291666666685
219,AVTR,2020-04-03,12.18,2,0.9621884998060508,0.7164820698755807,1.39518662508909,-0.057034658214162676,0.3204789136495868,1,2020-05-04,16.96,31,0.39244663382594425,2020-05-04,16.96,0.39244663382594425,2020-05-04,16.96,0.39244663382594425
220,AUSF,2020-04-03,16.5774,2,0.9638924174122431,0.7122222329102135,1.3788353501820159,-0.052461221958951545,0.3246009077138804,1,2020-05-04,19.6414,31,0.1848299492079578,2020-05-04,19.6414,0.1848299492079578,2020-05-04,19.6414,0.1848299492079578
221,ATMP,2020-04-03,8.43,2,0.9662550281692263,0.7146726531149656,1.3699450934519963,-0.049371442903804776,0.32951888950482655,1,2020-05-04,11.1,31,0.3167259786476868,2020-05-04,11.1,0.3167259786476868,2020-05-04,11.1,0.3167259786476868
222,AOR,2020-04-03,40.37,2,0.9654726912827177,0.7130401708971692,1.3915030779310562,-0.05512733625625237,0.32790727115737733,1,2020-05-04,43.25,31,0.07134010403765179,2020-05-04,43.25,0.07134010403765179,2020-05-04,43.25,0.07134010403765179
223,ANGO,2020-04-03,9.63,2,0.9578476920143556,0.7145252565755214,1.3637445626004068,-0.05062656161899802,0.31109104140084,1,2020-05-04,9.41,31,-0.022845275181723846,2020-05-04,9.41,-0.022845275181723846,2020-05-04,9.41,-0.022845275181723846
224,AMZA,2020-04-03,11.2,2,0.9541197189803987,0.7112902069148508,1.387157906640377,-0.05777200684946049,0.3027725156147374,1,2020-05-04,17.12,31,0.5285714285714288,2020-05-04,17.12,0.5285714285714288,2020-05-04,17.12,0.5285714285714288
225,AMX,2020-04-03,10.82,2,0.9658002968686538,0.714175194281331,1.3781355644757016,-0.05160873180269014,0.3285595301169963,1,2020-05-04,12.21,31,0.12846580406654348,2020-05-04,12.21,0.12846580406654348,2020-05-04,12.21,0.12846580406654348
226,BAK,2020-04-03,5.88,2,0.9548658541687757,0.715646744968075,1.3868334022291688,-0.05734339678201833,0.3041307700703733,1,2020-05-06,7.11,33,0.20918367346938782,2020-05-04,7.74,0.31632653061224497,2020-05-04,7.74,0.31632653061224497
227,AMTB,2020-04-03,13.62,2,0.9621269881598392,0.7113947030553458,1.3776752967280874,-0.05277039415487658,0.32082099808536935,1,2020-05-04,13.32,31,-0.022026431718061595,2020-05-04,13.32,-0.022026431718061595,2020-05-04,13.32,-0.022026431718061595
228,AFK,2020-04-03,12.21,2,0.9654748813453929,0.7185407547008074,1.3789855300071054,-0.05182515236918502,0.3274976269478087,1,2020-05-04,14.1499,31,0.15887796887796884,2020-05-04,14.1499,0.15887796887796884,2020-05-04,14.1499,0.15887796887796884
229,ADTN,2020-04-03,8.26,2,0.9585906855956478,0.7160352448084997,1.3566989929803628,-0.04857809459737246,0.31265932659082996,1,2020-05-04,10.0,31,0.21065375302663442,2020-05-04,10.0,0.21065375302663442,2020-05-04,10.0,0.21065375302663442
230,ADME,2020-04-03,27.3727,2,0.9638030057505169,0.7122260742512694,1.3803876268846351,-0.05288238653499911,0.3244015640027038,1,2020-05-04,29.8717,31,0.09129534170907519,2020-05-04,29.8717,0.09129534170907519,2020-05-04,29.8717,0.09129534170907519
231,ACSI,2020-04-03,26.4313,2,0.9551868905936026,0.7130388941490506,1.385928445794819,-0.05707573081318737,0.3050893641346525,1,2020-05-05,30.1775,32,0.14173347508446418,2020-05-04,30.1134,0.13930832005992888,2020-05-05,30.1775,0.14173347508446418
232,ACIW,2020-04-03,21.75,2,0.9545304732221876,0.7182488097188452,1.357081082424895,-0.050000761794239186,0.3032392396705977,1,2020-05-04,26.58,31,0.2220689655172413,2020-05-04,26.58,0.2220689655172413,2020-05-04,26.58,0.2220689655172413
233,ACIO,2020-04-03,22.4633,2,0.9668715409974051,0.7199013575212267,1.3749730026974392,-0.05031485129072959,0.3303896601364128,1,2020-05-04,23.7098,31,0.05549051118936225,2020-05-04,23.7098,0.05549051118936225,2020-05-04,23.7098,0.05549051118936225
234,ACHV,2020-04-03,6.32,2,0.9569423372903703,0.7188501936398908,1.3535265316519016,-0.04828014138290576,0.30871688087443516,1,2020-05-05,8.814,32,0.3946202531645569,2020-05-04,9.106,0.4408227848101265,2020-05-04,9.106,0.4408227848101265
235,AAL,2020-04-03,9.39,2,0.9594204319666682,0.715264611343812,1.3763510586763716,-0.053238708543540195,0.3145162951777677,1,2020-05-04,9.82,31,0.04579339723109688,2020-05-04,9.82,0.04579339723109688,2020-05-04,9.82,0.04579339723109688
236,AMLP,2020-04-03,17.85,2,0.9624338692758466,0.7146869387421206,1.401188510015386,-0.05851047429502861,0.32114616725621936,1,2020-05-04,24.8,31,0.3893557422969187,2020-05-04,24.8,0.3893557422969187,2020-05-04,24.8,0.3893557422969187
237,DSTL,2020-04-03,23.81,2,0.9556625360588187,0.7128322916234128,1.3856272022179672,-0.056850074468326,0.3061976817309309,1,2020-05-04,27.39,31,0.1503569928601429,2020-05-04,27.39,0.1503569928601429,2020-05-04,27.39,0.1503569928601429
238,BATRK,2020-04-03,16.44,2,0.9664123512870919,0.7185426917101516,1.4329487269872148,-0.06518858512999068,0.32933895232704313,1,2020-05-04,19.66,31,0.1958637469586374,2020-05-04,19.66,0.1958637469586374,2020-05-04,19.66,0.1958637469586374
239,BCML,2020-04-03,11.1,2,0.9547356975228434,0.7171258400695033,1.3605119209517769,-0.05080985787834236,0.30379469009908844,1,2020-05-04,12.8,31,0.15315315315315325,2020-05-04,12.8,0.15315315315315325,2020-05-04,12.8,0.15315315315315325
240,CCBG,2020-04-03,18.14,2,0.955359091556547,0.7106492822913971,1.3974021896233562,-0.05993178500109811,0.30564592820715747,1,2020-05-04,20.96,31,0.15545755237045206,2020-05-04,20.96,0.15545755237045206,2020-05-04,20.96,0.15545755237045206
241,CBNK,2020-04-03,10.33,2,0.9603970808445969,0.7152227521118433,1.3932040215361892,-0.05714586893995201,0.3166382778189443,1,2020-05-04,10.36,31,0.002904162633107392,2020-05-04,10.36,0.002904162633107392,2020-05-04,10.36,0.002904162633107392
242,CALF,2020-04-03,15.7872,2,0.9555197982869821,0.7115611946221414,1.3754512596069406,-0.05439424002689447,0.3060105169845577,1,2020-05-04,19.8268,31,0.2558781797912232,2020-05-04,19.8268,0.2558781797912232,2020-05-04,19.8268,0.2558781797912232
243,CAG,2020-04-03,31.21,2,0.9659425534136715,0.7154565448321422,1.40615737619114,-0.05862683749202406,0.3286710510010819,1,2020-05-04,33.42,31,0.0708106376161487,2020-05-04,33.42,0.0708106376161487,2020-05-04,33.42,0.0708106376161487
244,BY,2020-04-03,8.76,2,0.9559161703784094,0.715843306368934,1.3777668449208975,-0.054737608886590454,0.30655223179647595,1,2020-05-04,10.86,31,0.23972602739726023,2020-05-04,10.86,0.23972602739726023,2020-05-04,10.86,0.23972602739726023
245,BXMT,2020-04-03,15.22,2,0.9639995883620663,0.7165262982282079,1.4400091346497903,-0.06776195968157123,0.3242840630986925,1,2020-05-04,22.75,31,0.49474375821287775,2020-05-04,22.75,0.49474375821287775,2020-05-04,22.75,0.49474375821287775
246,BWFG,2020-04-03,12.76,2,0.958047293631695,0.7149186818631064,1.3524588497668866,-0.0477288564671869,0.3115447535962205,1,2020-05-04,14.35,31,0.12460815047021942,2020-05-04,14.35,0.12460815047021942,2020-05-04,14.35,0.12460815047021942
247,BSVN,2020-04-03,6.7,2,0.954301060659081,0.7149764735962065,1.3579383250964638,-0.05036829677236379,0.3029805282767719,1,2020-05-06,10.01,33,0.4940298507462686,2020-05-04,10.4,0.5522388059701493,2020-05-04,10.4,0.5522388059701493
248,BCD,2020-04-03,19.525,2,0.9571772835262927,0.7174508574744368,1.3550620078241822,-0.048616054489053456,0.30936098701493703,1,2020-05-05,19.8101,32,0.014601792573623555,2020-05-04,19.63,0.005377720870678639,2020-05-04,19.63,0.005377720870678639
249,BSM,2020-04-03,5.15,2,0.9678367714102373,0.717073050164214,1.3758210117809213,-0.05027957420208238,0.3326734590427807,1,2020-05-04,5.64,31,0.09514563106796103,2020-05-04,5.64,0.09514563106796103,2020-05-04,5.64,0.09514563106796103
250,BRF,2020-04-03,12.07,2,0.9661621719756237,0.7074837715829914,1.3707363885658714,-0.049776640959694765,0.32990969650852425,1,2020-05-04,13.8414,31,0.14676056338028168,2020-05-04,13.8414,0.14676056338028168,2020-05-04,13.8414,0.14676056338028168
251,BPYPO,2020-04-03,14.87,2,0.9605366666443389,0.7190125599368802,1.3585718722379114,-0.04831765628831314,0.3167447552164602,1,2020-05-04,21.3,31,0.43241425689307345,2020-05-04,21.3,0.43241425689307345,2020-05-04,21.3,0.43241425689307345
252,BOX,2020-04-03,14.43,2,0.9540286712952032,0.7139796896212138,1.3907771623398568,-0.058635876416030214,0.3023250528051318,1,2020-05-04,15.25,31,0.05682605682605685,2020-05-04,15.25,0.05682605682605685,2020-05-04,15.25,0.05682605682605685
253,BNS,2020-04-03,38.6,2,0.9550711954636038,0.7099201570465233,1.3892391113083733,-0.05801166985062853,0.30507300334559456,1,2020-05-04,38.08,31,-0.013471502590673656,2020-05-04,38.08,-0.013471502590673656,2020-05-04,38.08,-0.013471502590673656
254,BMRC,2020-04-03,28.45,2,0.9557302292270641,0.7132552080093353,1.3747545341016616,-0.054110699391490505,0.3063530704610535,1,2020-05-04,31.45,31,0.1054481546572935,2020-05-04,31.45,0.1054481546572935,2020-05-04,31.45,0.1054481546572935
255,BLX,2020-04-03,8.17,2,0.9598704452402455,0.7174770425913433,1.3608652340249332,-0.04915443481879997,0.3153854369247662,1,2020-05-04,10.92,31,0.33659730722154224,2020-05-04,10.92,0.33659730722154224,2020-05-04,10.92,0.33659730722154224
256,BLV,2020-04-03,105.46,2,0.9605221198593118,0.7161219723932041,1.3529422611759347,-0.04697797725123028,0.31697049251929843,1,2020-05-04,109.2,31,0.03546368291295287,2020-05-04,109.2,0.03546368291295287,2020-05-04,109.2,0.03546368291295287
257,BEN,2020-04-03,15.61,2,0.95927836013572,0.7118299294495576,1.3780039141490423,-0.05378207234116769,0.3144789686770491,1,2020-05-04,18.33,31,0.17424727738629078,2020-05-04,18.33,0.17424727738629078,2020-05-04,18.33,0.17424727738629078
258,BSAC,2020-04-03,16.55,2,0.9605930891321646,0.7141189631812563,1.496680430910367,-0.0815220299763937,0.31642880042269866,1,2020-05-04,16.53,31,-0.0012084592145014848,2020-05-04,16.53,-0.0012084592145014848,2020-05-04,16.53,-0.0012084592145014848
259,DWM,2020-04-03,37.6968,2,0.9573401218910762,0.7135664810641338,1.4119435542443504,-0.06285358694768158,0.30986714583404096,1,2020-05-04,40.79,31,0.08205471021412947,2020-05-04,40.79,0.08205471021412947,2020-05-04,40.79,0.08205471021412947
260,ZIG,2020-04-03,18.9897,2,0.9553907245064384,0.714406825301604,1.369980834733239,-0.05300825028696646,0.30549541442901507,1,2020-05-04,20.4536,31,0.07708915885980308,2020-05-04,20.4536,0.07708915885980308,2020-05-04,20.4536,0.07708915885980308
261,EDOW,2020-04-03,19.7056,2,0.965663947617404,0.7187561827899231,1.3970991773767307,-0.0563417511045852,0.3278292681589492,1,2020-05-04,21.74,31,0.10323968821045784,2020-05-04,21.74,0.10323968821045784,2020-05-04,21.74,0.10323968821045784
262,FLO,2020-04-03,21.2,2,0.9685873276675654,0.7171662182532119,1.3860796337488142,-0.0526380416409411,0.33422289919464965,1,2020-05-04,21.9,31,0.03301886792452827,2020-05-04,21.9,0.03301886792452827,2020-05-04,21.9,0.03301886792452827
263,FLMX,2020-04-03,13.0065,2,0.9587526054031144,0.7129738501407231,1.3649123973747752,-0.050651362944477016,0.31325018283991285,1,2020-05-04,14.7355,31,0.13293353323338325,2020-05-04,14.7355,0.13293353323338325,2020-05-04,14.7355,0.13293353323338325
264,FLJP,2020-04-03,20.57,2,0.9627460321873075,0.7151219142057343,1.3790531856099073,-0.052823485358451105,0.32186373176150973,1,2020-05-04,22.37,31,0.08750607681088968,2020-05-04,22.37,0.08750607681088968,2020-05-04,22.37,0.08750607681088968
265,FLIN,2020-04-03,14.7337,2,0.9686196328636862,0.7195414061413292,1.4005137481714978,-0.05623925162453587,0.3340509234500102,1,2020-05-04,17.5467,31,0.19092285033630388,2020-05-04,17.5467,0.19092285033630388,2020-05-04,17.5467,0.19092285033630388
266,FLGR,2020-04-03,15.93,2,0.9669873554991796,0.7103936741456136,1.3693662987929995,-0.04908443922042202,0.3314371509292701,1,2020-05-04,17.8308,31,0.1193220338983051,2020-05-04,17.8308,0.1193220338983051,2020-05-04,17.8308,0.1193220338983051
267,FLBR,2020-04-03,13.4236,2,0.9655040223080921,0.7114841656522,1.4015994473031852,-0.057710765546935223,0.3280711398901503,1,2020-05-04,14.6837,31,0.09387198665037691,2020-05-04,14.6837,0.09387198665037691,2020-05-04,14.6837,0.09387198665037691
268,FLAX,2020-04-03,17.8222,2,0.9628601217681629,0.7163896334553659,1.3734416484144503,-0.051341377555816387,0.322025999550474,1,2020-05-04,19.1467,31,0.0743174243359406,2020-05-04,19.1467,0.0743174243359406,2020-05-04,19.1467,0.0743174243359406
269,FMAO,2020-04-03,20.9,2,0.9549731892622211,0.7144519575041669,1.4143365813621267,-0.06417436441494445,0.3043864869567342,1,2020-05-04,23.6,31,0.12918660287081354,2020-05-04,23.6,0.12918660287081354,2020-05-04,23.6,0.12918660287081354
270,FLAU,2020-04-03,16.9454,2,0.9647395725707132,0.7133431522796579,1.38557461017178,-0.05385881811224906,0.32632110841592993,1,2020-05-04,19.32,31,0.1401324253189657,2020-05-04,19.32,0.1401324253189657,2020-05-04,19.32,0.1401324253189657
271,FITBO,2020-04-03,19.05,2,0.9588943482369555,0.7173642609124735,1.3563491463080288,-0.04835611117033531,0.313230577083077,1,2020-05-04,24.09,31,0.2645669291338582,2020-05-04,24.09,0.2645669291338582,2020-05-04,24.09,0.2645669291338582
272,FISI,2020-04-03,15.58,2,0.9574626345143804,0.7122063853110371,1.4149784954774918,-0.06360598756119243,0.31024752378282,1,2020-05-04,17.64,31,0.13222079589216948,2020-05-04,17.64,0.13222079589216948,2020-05-04,17.64,0.13222079589216948
273,FGBI,2020-04-03,12.6091,2,0.9678496553544558,0.7161493064242027,1.5043099372330144,-0.08135028958474835,0.3319864064206782,1,2020-05-04,11.4,31,-0.09589106280384797,2020-05-04,11.4,-0.09589106280384797,2020-05-04,11.4,-0.09589106280384797
274,FFEB,2020-04-03,25.1797,2,0.9543584927231584,0.719287895902318,1.3819866275661554,-0.05621902147970796,0.30267283720941246,1,2020-05-04,27.5855,31,0.09554522095179845,2020-05-04,27.5855,0.09554522095179845,2020-05-04,27.5855,0.09554522095179845
275,FEMS,2020-04-03,24.32,2,0.9634114216423453,0.7184609927279225,1.4162170464190582,-0.06189416714669743,0.3229209500167177,1,2020-05-04,27.37,31,0.12541118421052636,2020-05-04,27.37,0.12541118421052636,2020-05-04,27.37,0.12541118421052636
276,FDRR,2020-04-03,25.33,2,0.9544811101264008,0.713559226077088,1.4024701450268209,-0.06140345431404559,0.3033668916514164,1,2020-05-04,28.64,31,0.1306750888274774,2020-05-04,28.64,0.1306750888274774,2020-05-04,28.64,0.1306750888274774
277,FDNI,2020-04-03,21.7282,2,0.9543962560542973,0.7176880755358432,1.3500654185221954,-0.04831711811236644,0.3029997267102801,1,2020-05-05,25.5557,32,0.17615357001500356,2020-05-04,25.12,0.15610128772746937,2020-05-05,25.5557,0.17615357001500356
278,DYNF,2020-04-03,21.29,2,0.9547908830742422,0.7127515586288327,1.3777358790106842,-0.05517568665960699,0.3042301582903691,1,2020-05-04,24.2001,31,0.13668858619069987,2020-05-04,24.2001,0.13668858619069987,2020-05-04,24.2001,0.13668858619069987
279,FCPI,2020-04-03,18.6117,2,0.9599112668397476,0.7142256596730836,1.3893819424695002,-0.056368861438846965,0.31565413955332455,1,2020-05-04,21.4951,31,0.15492405314936314,2020-05-04,21.4951,0.15492405314936314,2020-05-04,21.4951,0.15492405314936314
280,FMNB,2020-04-03,10.57,2,0.9681730643569412,0.7158971079438445,1.3886583777347046,-0.05345960190528351,0.33344302938374115,1,2020-05-04,12.0,31,0.1352885525070955,2020-05-04,12.0,0.1352885525070955,2020-05-04,12.0,0.1352885525070955
281,FSBW,2020-04-03,14.805,2,0.960045183884916,0.7173572263865262,1.4078286601265302,-0.06087502367390484,0.31563251100764633,1,2020-05-04,21.245,31,0.4349881796690308,2020-05-04,21.245,0.4349881796690308,2020-05-04,21.245,0.4349881796690308
282,GOOD,2020-04-03,12.33,2,0.9662099710181726,0.7172066003515589,1.3653947612951973,-0.048172447366874524,0.3292278416836671,1,2020-05-04,16.29,31,0.3211678832116788,2020-05-04,16.29,0.3211678832116788,2020-05-04,16.29,0.3211678832116788
283,GNTX,2020-04-03,20.65,2,0.9616621440364733,0.7134325593868666,1.3793853979405757,-0.05330471926326015,0.319625640301561,1,2020-05-04,24.13,31,0.16852300242130755,2020-05-04,24.13,0.16852300242130755,2020-05-04,24.13,0.16852300242130755
284,GMAB,2020-04-03,20.22,2,0.9590033929236098,0.7103292060533624,1.3636793156654679,-0.05032121557936571,0.3140353412350597,1,2020-05-04,24.47,31,0.21018793273986153,2020-05-04,24.47,0.21018793273986153,2020-05-04,24.47,0.21018793273986153
285,GLPI,2020-04-03,22.79,2,0.9633469999521664,0.7152562821735746,1.413895265523526,-0.06140827390058428,0.32305305034038123,1,2020-05-04,25.605,31,0.12351908731899962,2020-05-04,25.605,0.12351908731899962,2020-05-04,25.605,0.12351908731899962
286,GLNG,2020-04-03,5.85,2,0.956407683602327,0.7164562890459548,1.3763094361759656,-0.05419722355805842,0.30762677143921724,1,2020-05-04,6.19,31,0.05811965811965825,2020-05-04,6.19,0.05811965811965825,2020-05-04,6.19,0.05811965811965825
287,GLAD,2020-04-03,9.48,2,0.9672278946161494,0.7155193502015349,1.3636811397757527,-0.0474375796653094,0.33154534844547084,1,2020-05-04,12.7,31,0.3396624472573838,2020-05-04,12.7,0.3396624472573838,2020-05-04,12.7,0.3396624472573838
288,GFL,2020-04-03,12.65,2,0.9615914030381182,0.7182438286469051,1.376979270528,-0.052607164898389555,0.31907905021334165,1,2020-05-04,17.25,31,0.3636363636363636,2020-05-04,17.25,0.3636363636363636,2020-05-04,17.25,0.3636363636363636
289,FNF,2020-04-03,23.25,2,0.958716250643272,0.718327855971937,1.401568463186886,-0.05970726377891461,0.3126046203798537,1,2020-05-04,25.58,31,0.10021505376344078,2020-05-04,25.58,0.10021505376344078,2020-05-04,25.58,0.10021505376344078
290,GCC,2020-04-03,14.4539,2,0.9573092304713219,0.7174056090699248,1.3614347910620856,-0.05016302638096437,0.309642614042372,1,2020-05-08,15.11,35,0.045392593002580514,2020-04-30,14.9,0.030863642338745906,2020-05-04,14.92,0.032247351925777754
291,FUNC,2020-04-03,13.4,2,0.9584264875422716,0.7176492011106996,1.3970655080572176,-0.058690583229137325,0.31202528506574323,1,2020-05-04,15.1,31,0.126865671641791,2020-05-04,15.1,0.126865671641791,2020-05-04,15.1,0.126865671641791
292,FTXO,2020-04-03,14.1637,2,0.9562197638589748,0.7121094218841107,1.3920201083772792,-0.05827820208688783,0.3075094546534163,1,2020-05-04,17.05,31,0.20378149777247473,2020-05-04,17.05,0.20378149777247473,2020-05-04,17.05,0.20378149777247473
293,FTXN,2020-04-03,8.0,2,0.9608047314464087,0.7113209854033399,1.38342355014674,-0.054652142982051226,0.3178961629215352,1,2020-05-04,10.79,31,0.3487499999999999,2020-05-04,10.79,0.3487499999999999,2020-05-04,10.79,0.3487499999999999
294,FTS,2020-04-03,36.06,2,0.9667139038876811,0.7126686359030078,1.3957309520568342,-0.0558065696867378,0.3305841092067186,1,2020-05-04,38.03,31,0.05463117027176924,2020-05-04,38.03,0.05463117027176924,2020-05-04,38.03,0.05463117027176924
295,FTLS,2020-04-03,36.69,2,0.9656295308212087,0.7132138277598761,1.3869380106643519,-0.05391666521685909,0.32824442497061324,1,2020-05-04,39.725,31,0.08272008721722551,2020-05-04,39.725,0.08272008721722551,2020-05-04,39.725,0.08272008721722551
296,FTGC,2020-04-03,14.55,2,0.9579677790754211,0.7180848441109761,1.3532093145986983,-0.047869120453234076,0.3110997604676702,1,2020-05-08,14.695,35,0.009965635738831585,2020-05-04,14.39,-0.010996563573883171,2020-05-04,14.39,-0.010996563573883171
297,FSMD,2020-04-03,17.45,2,0.9597058102472129,0.71404605086233,1.363595425423466,-0.04997581714619242,0.3152949566929833,1,2020-05-04,20.68,31,0.18510028653295132,2020-05-04,20.68,0.18510028653295132,2020-05-04,20.68,0.18510028653295132
298,FVC,2020-04-03,22.13,2,0.9627337022014595,0.7188249826574901,1.3570565748802694,-0.04719750010698394,0.321600398503703,1,2020-05-05,23.4,32,0.05738816086760053,2020-05-01,23.17,0.04699502937189348,2020-05-04,23.25,0.050610031631269814
299,FCCO,2020-04-03,14.28,2,0.9679062100468935,0.7197512439524008,1.3759846027053442,-0.05023310504938845,0.3325997748110975,1,2020-05-04,14.99,31,0.04971988795518213,2020-05-04,14.99,0.04971988795518213,2020-05-04,14.99,0.04971988795518213
300,FKU,2020-04-03,22.03,2,0.9564284191555545,0.7108721012689228,1.3807726735131738,-0.05543616595135456,0.3081247186074564,1,2020-05-05,26.4328,32,0.19985474353154783,2020-05-04,26.585,0.2067635043123014,2020-05-05,26.4328,0.19985474353154783
301,FCA,2020-04-03,21.9059,2,0.9579310560037969,0.7062672488227579,1.4890594863779674,-0.0805712097054019,0.31114958787823055,1,2020-05-06,23.02,33,0.05085844452864299,2020-05-04,22.815,0.04150023509648096,2020-05-06,23.02,0.05085844452864299
302,EPOL,2020-04-03,13.21,2,0.9631787976523406,0.7133853284561535,1.3594211927594966,-0.04777262106474839,0.3230143722760703,1,2020-05-04,14.69,31,0.11203633610900822,2020-05-04,14.69,0.11203633610900822,2020-05-04,14.69,0.11203633610900822
303,ENB,2020-04-03,27.95,2,0.9625423181447802,0.7124535618886182,1.362049376915758,-0.04867163866253989,0.3216931650795535,1,2020-05-04,30.11,31,0.07728085867620751,2020-05-04,30.11,0.07728085867620751,2020-05-04,30.11,0.07728085867620751
304,EIRL,2020-04-03,29.05,2,0.9554649862176599,0.7155807388378752,1.3765337516975866,-0.05458626791399479,0.30554599995407883,1,2020-05-04,33.82,31,0.1641996557659208,2020-05-04,33.82,0.1641996557659208,2020-05-04,33.82,0.1641996557659208
305,EQBK,2020-04-03,15.43,2,0.954258683238043,0.7131073466391656,1.4097786593827109,-0.06330031864011476,0.3028668053874884,1,2020-05-04,17.44,31,0.1302657161373948,2020-05-04,17.44,0.1302657161373948,2020-05-04,17.44,0.1302657161373948
306,EQL,2020-04-03,19.7402,2,0.9643496627255788,0.7132824736404537,1.3884603829924833,-0.0547165625446687,0.32547396183169053,1,2020-05-04,22.5803,31,0.14387392225002782,2020-05-04,22.5803,0.14387392225002782,2020-05-04,22.5803,0.14387392225002782
307,EQX,2020-04-03,6.88,2,0.9641332285795894,0.7169542462991014,1.3894726770258983,-0.0549531157405576,0.32469864810140214,1,2020-05-05,8.96,32,0.302325581395349,2020-05-04,9.03,0.31249999999999994,2020-05-04,9.03,0.31249999999999994
308,ESI,2020-04-03,7.77,2,0.95907002846277,0.7134010535777556,1.3533007806818318,-0.04762662712693534,0.3139629185082695,1,2020-05-04,9.86,31,0.26898326898326896,2020-05-04,9.86,0.26898326898326896,2020-05-04,9.86,0.26898326898326896
309,EIDO,2020-04-03,13.97,2,0.9563952221990987,0.7154313594038149,1.4725351977332375,-0.0766598338492614,0.30695711570674855,1,2020-05-04,16.01,31,0.14602720114531145,2020-05-04,16.01,0.14602720114531145,2020-05-04,16.01,0.14602720114531145
310,EVTC,2020-04-03,20.28,2,0.9556255499642965,0.7166821719362853,1.3922807385484566,-0.05842594471434724,0.3057698587996224,1,2020-05-04,25.56,31,0.2603550295857987,2020-05-04,25.56,0.2603550295857987,2020-05-04,25.56,0.2603550295857987
311,EFNL,2020-04-03,28.52,2,0.9628553805845931,0.714718224095255,1.4167999540449672,-0.062308146954464724,0.3220158473314409,1,2020-05-04,32.0511,31,0.1238113604488078,2020-05-04,32.0511,0.1238113604488078,2020-05-04,32.0511,0.1238113604488078
312,EWC,2020-04-03,21.01,2,0.9679043887128386,0.7128684509036494,1.382925681302507,-0.05216466052118694,0.3331406587488198,1,2020-05-04,23.96,31,0.14040932889100424,2020-05-04,23.96,0.14040932889100424,2020-05-04,23.96,0.14040932889100424
313,EPHE,2020-04-03,22.5,2,0.9663820380924417,0.7072863443073756,1.483095213280886,-0.07661953335805594,0.32965191829035567,1,2020-05-04,23.9,31,0.06222222222222216,2020-05-04,23.9,0.06222222222222216,2020-05-04,23.9,0.06222222222222216
314,EWI,2020-04-03,19.59,2,0.9603537304284409,0.7148753499570912,1.415609367068754,-0.06279000399520206,0.3164987594108021,1,2020-05-04,20.56,31,0.04951505870342005,2020-05-04,20.56,0.04951505870342005,2020-05-04,20.56,0.04951505870342005
315,EWJV,2020-04-03,19.42,2,0.9646949231530113,0.70967169574355,1.380927085366903,-0.05278777101959261,0.3265422442449364,1,2020-05-11,21.8942,38,0.12740473738414004,2020-05-04,20.7896,0.07052523171987633,2020-05-11,21.8942,0.12740473738414004
