file_idx,chunk,phi,energy,alpha,file
8,53,0.39094289067849763,0.07252661883831024,0.5118300117374739,Paradise Lost.txt
8,54,0.38962111114945114,0.07455005496740341,0.5113673889023076,Paradise Lost.txt
8,55,0.408610347420994,0.08608102798461914,0.5180136215973477,Paradise Lost.txt
8,56,0.44462201741603824,0.08116523921489716,0.5306177060956131,Paradise Lost.txt
8,57,0.4589704514725015,0.0724991038441658,0.5356396580153753,Paradise Lost.txt
8,58,0.43505151612483267,0.06903523206710815,0.5272680306436912,Paradise Lost.txt
8,59,0.4873093877497484,0.06233196705579758,0.5455582857124117,Paradise Lost.txt
9,0,0.4534018959969511,0.06875893473625183,0.5336906635989327,Works of Edgar Allan Poe.txt
9,1,0.46269617572381116,0.06676236540079117,0.5369436615033337,Works of Edgar Allan Poe.txt
9,2,0.47402196646179906,0.06345530599355698,0.5409076882616295,Works of Edgar Allan Poe.txt
9,3,0.3219469312611427,0.06741847842931747,0.4876814259413998,Works of Edgar Allan Poe.txt
9,4,0.3168304476566868,0.07225263863801956,0.4858906566798402,Works of Edgar Allan Poe.txt
9,5,0.3381262621876736,0.07895217835903168,0.4933441917656856,Works of Edgar Allan Poe.txt
9,6,0.3764015778742892,0.06945855170488358,0.5067405522560011,Works of Edgar Allan Poe.txt
9,7,0.33600736267769066,0.06007301062345505,0.4926025769371916,Works of Edgar Allan Poe.txt
9,8,0.28268676211708066,0.06291055679321289,0.4739403667409781,Works of Edgar Allan Poe.txt
9,9,0.31361945271104585,0.07350708544254303,0.48476680844886594,Works of Edgar Allan Poe.txt
9,10,0.3425757973406353,0.08047392219305038,0.49490152906922225,Works of Edgar Allan Poe.txt
9,11,0.3472550396286176,0.0761120468378067,0.49653926387001607,Works of Edgar Allan Poe.txt
9,12,0.36413465286820285,0.06947626173496246,0.5024471285038709,Works of Edgar Allan Poe.txt
9,13,0.46454203871314137,0.06443847715854645,0.5375897135495993,Works of Edgar Allan Poe.txt
9,14,0.5141670484044185,0.06593849509954453,0.5549584669415463,Works of Edgar Allan Poe.txt
9,15,0.46413859022831777,0.06602786481380463,0.5374485065799111,Works of Edgar Allan Poe.txt
9,16,0.5004522153333434,0.07692604511976242,0.5501582753666701,Works of Edgar Allan Poe.txt
9,17,0.43131099958795377,0.07940517365932465,0.5259588498557837,Works of Edgar Allan Poe.txt
9,18,0.43035463707137783,0.06848011910915375,0.5256241229749821,Works of Edgar Allan Poe.txt
9,19,0.3758579215231595,0.06069183349609375,0.5065502725331057,Works of Edgar Allan Poe.txt
9,20,0.34387810349208087,0.0668281689286232,0.49535733622222816,Works of Edgar Allan Poe.txt
9,21,0.38229464711016714,0.07633169740438461,0.5088031264885584,Works of Edgar Allan Poe.txt
9,22,0.409296851782078,0.07213623076677322,0.5182538981237272,Works of Edgar Allan Poe.txt
9,23,0.394532956707365,0.06962531805038452,0.5130865348475777,Works of Edgar Allan Poe.txt
9,24,0.46111514733768305,0.07072018086910248,0.536390301568189,Works of Edgar Allan Poe.txt
9,25,0.4831637481249862,0.06001105532050133,0.5441073118437451,Works of Edgar Allan Poe.txt
9,26,0.4536410353428906,0.06631891429424286,0.5337743623700116,Works of Edgar Allan Poe.txt
9,27,0.3836888599090233,0.06140684336423874,0.5092911009681581,Works of Edgar Allan Poe.txt
9,28,0.36672198917524973,0.06212219223380089,0.5033526962113374,Works of Edgar Allan Poe.txt
9,29,0.41582570476590497,0.06440763175487518,0.5205389966680667,Works of Edgar Allan Poe.txt
9,30,0.37156383205203003,0.0725412592291832,0.5050473412182105,Works of Edgar Allan Poe.txt
9,31,0.40435113345206236,0.06825483590364456,0.5165228967082218,Works of Edgar Allan Poe.txt
9,32,0.40771140015550655,0.0805324912071228,0.5176989900544273,Works of Edgar Allan Poe.txt
9,33,0.3841017885471589,0.06887959688901901,0.5094356259915056,Works of Edgar Allan Poe.txt
9,34,0.440397926854762,0.07866112142801285,0.5291392743991666,Works of Edgar Allan Poe.txt
9,35,0.43210437706007887,0.08355287462472916,0.5262365319710276,Works of Edgar Allan Poe.txt
9,36,0.35296521482171533,0.07100676745176315,0.49853782518760037,Works of Edgar Allan Poe.txt
9,37,0.3314176120657028,0.07507544755935669,0.49099616422299597,Works of Edgar Allan Poe.txt
9,38,0.34837415405012323,0.07768543809652328,0.4969309539175431,Works of Edgar Allan Poe.txt
9,39,0.3857257673622996,0.07896994054317474,0.5100040185768048,Works of Edgar Allan Poe.txt
9,40,0.4108743769521376,0.08101660758256912,0.518806031933248,Works of Edgar Allan Poe.txt
9,41,0.4095370617881359,0.07948081940412521,0.5183379716258475,Works of Edgar Allan Poe.txt
9,42,0.4722523471426984,0.07092075049877167,0.5402883214999443,Works of Edgar Allan Poe.txt
9,43,0.48733421671535004,0.07077207416296005,0.5455669758503724,Works of Edgar Allan Poe.txt
9,44,0.4541200543355362,0.07808144390583038,0.5339420190174375,Works of Edgar Allan Poe.txt
9,45,0.40725258952719484,0.07301954180002213,0.5175384063345181,Works of Edgar Allan Poe.txt
9,46,0.4347273441762491,0.07144059240818024,0.5271545704616871,Works of Edgar Allan Poe.txt
9,47,0.31336493961721856,0.07971076667308807,0.48467772886602645,Works of Edgar Allan Poe.txt
9,48,0.4017197097822515,0.07269219309091568,0.515601898423788,Works of Edgar Allan Poe.txt
9,49,0.35429809809337504,0.0699010118842125,0.4990043343326812,Works of Edgar Allan Poe.txt
9,50,0.35516701151965074,0.06487040221691132,0.49930845403187774,Works of Edgar Allan Poe.txt
9,51,0.5034005913536721,0.07043816894292831,0.5511902069737852,Works of Edgar Allan Poe.txt
9,52,0.36889680190644963,0.07860150188207626,0.5041138806672574,Works of Edgar Allan Poe.txt
9,53,0.3436666862301033,0.07194934785366058,0.49528334018053616,Works of Edgar Allan Poe.txt
9,54,0.3921224088276805,0.08126478642225266,0.5122428430896881,Works of Edgar Allan Poe.txt
9,55,0.3829139590375845,0.07108359038829803,0.5090198856631546,Works of Edgar Allan Poe.txt
9,56,0.3987971326012685,0.0687117800116539,0.514578996410444,Works of Edgar Allan Poe.txt
9,57,0.33807965553450237,0.06617190688848495,0.4933278794370759,Works of Edgar Allan Poe.txt
9,58,0.40904800682183323,0.06637550890445709,0.5181668023876417,Works of Edgar Allan Poe.txt
9,59,0.39817276938666696,0.0673660859465599,0.5143604692853335,Works of Edgar Allan Poe.txt
