symbol,decision_timestamp,S_UF,R_UF,D,M,R_rev,U_star,C_k,P,B,forward_return
SBGI,2026-02-12T05:00:00+00:00,0.4791666666666667,0.2849530869207753,1,0,0,0.3414290411669929,3,0,-1,-0.000684462696783017
SBSW,2026-02-12T05:00:00+00:00,0.43333333333333335,0.27394429100361745,1,0,0,0.3815544246774811,3,0,-1,-0.005614472863381237
SCHW,2026-02-12T05:00:00+00:00,0.39999999999999997,0.46249319619906204,1,0,0,0.6666666666666666,3,0,0,-0.011043331931005484
SDGR,2026-02-12T05:00:00+00:00,0.38095238095238093,0.26680829846739496,1,0,0,0.43789189531469935,3,0,-1,0.01945181255526074
SDHC,2026-02-12T05:00:00+00:00,0.35,0.3155569590679884,1,0,1,0.35258866469686856,3,2,0,-0.056792873051224935
SEB,2026-02-12T05:00:00+00:00,0.39999999999999997,0.44236560548317616,1,0,1,0.3887346424610494,3,2,0,-0.1171420594667536
SFBS,2026-02-12T05:00:00+00:00,0.39999999999999997,0.43008071875980336,1,0,0,0.5181331737999957,3,0,0,0.0076646150272905444
SFNC,2026-02-12T05:00:00+00:00,0.5,0.5733523922376441,1,0,1,0.6666666666666666,3,2,0,0.00987770460959525
SHBI,2026-02-12T05:00:00+00:00,0.6666666666666667,0.5784511785863977,1,0,0,0.4120698944616834,3,0,0,0.001524390243902607
SHIP,2026-02-12T05:00:00+00:00,0.39655172413793105,0.2914580297366416,1,0,0,0.3439873460936098,3,0,-1,0.21459982409850498
SHLS,2026-02-12T05:00:00+00:00,0.30392156862745096,0.27133703462535236,1,0,0,0.3410345327046872,3,0,-1,0.09834368530020687
SHOO,2026-02-12T05:00:00+00:00,0.8461538461538461,0.2901525233646456,1,0,0,0.3557378608280769,3,0,0,0.016823859291358767
SIBN,2026-02-12T05:00:00+00:00,0.35714285714285715,0.3324420279891645,1,0,1,0.3572713704346443,3,2,-1,0.03337783711615483
SIEB,2026-02-12T05:00:00+00:00,0.3,0.28445285270482873,1,0,1,0.3502842410812749,3,2,-1,-0.15384615384615385
SKE,2026-02-12T05:00:00+00:00,0.43548387096774194,0.30619053526601897,1,0,0,0.3746273838930112,3,0,-1,0.14072148196295098
SLGN,2026-02-12T05:00:00+00:00,0.5,0.6178892318741925,1,0,0,0.6666666666666666,3,0,0,-0.004523026315789491
SLGpI,2026-02-12T05:00:00+00:00,0.75,0.6646268830058737,1,0,0,0.6666666666666666,3,1,0,0.024040684234859055
SLM,2026-02-12T05:00:00+00:00,0.5555555555555556,0.34612029170214625,1,0,1,0.345167184158161,3,2,0,-0.08723747980613894
SLVM,2026-02-12T05:00:00+00:00,0.35714285714285715,0.30061945628135556,1,0,1,0.3422281703982179,3,2,0,-0.11033978808914868
SMC,2026-02-12T05:00:00+00:00,0.4444444444444445,0.3346527911356011,1,0,0,0.35617122736549434,3,0,0,0.038623595505618
SMTC,2026-02-12T05:00:00+00:00,0.34523809523809523,0.290548270877719,1,0,0,0.3421959070376136,3,0,-1,0.0027736045302206858
SNDR,2026-02-12T05:00:00+00:00,0.6428571428571428,0.46621719189422467,1,0,0,0.6666666666666666,3,0,0,0.02590129506475325
SNN,2026-02-12T05:00:00+00:00,0.5,0.5482001548239982,1,0,0,0.6666666666666666,3,0,0,0.0168871376301718
SOFI,2026-02-12T05:00:00+00:00,0.4107142857142857,0.2505654176801883,1,0,0,0.35840568741519996,3,0,-1,-0.014507772020725396
SONY,2026-02-12T05:00:00+00:00,0.6666666666666667,0.5842633509254777,1,0,0,0.6666666666666666,3,0,0,-0.041101880192391804
SPB,2026-02-12T05:00:00+00:00,0.40909090909090906,0.34688801283633064,1,0,1,0.3429073680894503,3,2,0,0.05657391533693801
SPGI,2026-02-12T05:00:00+00:00,0.75,0.5973135295590828,1,0,0,0.6666666666666666,3,1,0,0.05105740181268881
SPOK,2026-02-12T05:00:00+00:00,0.5384615384615384,0.29936687821566477,1,0,1,0.33875087641532964,3,2,0,0.014210919970082392
SPT,2026-02-12T05:00:00+00:00,0.4426229508196721,0.2960957760511768,1,0,0,0.3405245821078346,3,0,-1,0.03202328966521106
SRG,2026-02-12T05:00:00+00:00,0.31034482758620685,0.3094100966750916,1,0,0,0.3495049037719237,3,0,-1,0.020134228187919545
SSD,2026-02-12T05:00:00+00:00,0.5,0.5995412509862571,1,0,1,0.6666666666666666,3,2,0,-0.04392715453372209
SSL,2026-02-12T05:00:00+00:00,0.39285714285714285,0.25583839132542296,1,0,1,0.38088402583843717,3,2,0,0.13802083333333348
SSNC,2026-02-12T05:00:00+00:00,0.75,0.6169302294709332,1,0,0,0.6666666666666666,3,1,0,0.0030916245081507032
STC,2026-02-12T05:00:00+00:00,0.6666666666666667,0.5918503749638925,1,0,0,0.6069823466676905,3,0,0,-0.024463951647718973
STEP,2026-02-12T05:00:00+00:00,0.40909090909090906,0.31171974638151445,1,0,0,0.49162108319233644,3,0,0,-0.11490189146190566
STNE,2026-02-12T05:00:00+00:00,0.346938775510204,0.2579424094974934,1,0,1,0.3440906171535131,3,2,-1,0.05850746268656715
STRW,2026-02-12T05:00:00+00:00,0.6071428571428572,0.30810792439204426,1,0,0,0.3559714822990928,3,0,0,0.02276295133437989
STVN,2026-02-12T05:00:00+00:00,0.40909090909090906,0.2797887342102428,1,0,0,0.39808660464987466,3,0,0,0.028846153846153966
STZ,2026-02-12T05:00:00+00:00,0.6666666666666667,0.561045539775921,1,0,0,0.6666666666666666,3,0,0,-0.036646957378664746
SVM,2026-02-12T05:00:00+00:00,0.32,0.2649290980997178,1,0,0,0.4373093030798562,3,0,-1,0.1473477406679764
SYBT,2026-02-12T05:00:00+00:00,0.5,0.5685650656870056,1,0,1,0.6541065205706063,3,2,0,0.011673719538888072
SYNA,2026-02-12T05:00:00+00:00,0.40909090909090906,0.3042383034397783,1,0,0,0.3457835101143718,3,0,0,-0.08460953622243939
SYY,2026-02-12T05:00:00+00:00,0.75,0.6470659054634584,1,0,0,0.6666666666666666,3,1,0,0.0024468913357802435
TARS,2026-02-12T05:00:00+00:00,0.46938775510204084,0.29499271779595765,1,0,0,0.353473767579778,3,0,-1,0.05312252964426878
TATT,2026-02-12T05:00:00+00:00,0.36666666666666664,0.27318220037973107,1,0,1,0.34576147599827084,3,2,-1,0.05100924729044465
TAYD,2026-02-12T05:00:00+00:00,0.35135135135135137,0.24938178535443625,1,0,1,0.33739481571492796,3,2,-1,0.14702881917878097
TBRG,2026-02-12T05:00:00+00:00,0.5,0.3587420174169043,1,0,0,0.3385228298930356,3,0,0,0.07586206896551717
TCBX,2026-02-12T05:00:00+00:00,0.375,0.5341358768530182,1,0,1,0.5668184996432372,3,2,0,0.007930785868781598
TEN,2026-02-12T05:00:00+00:00,0.3055555555555556,0.314683923685081,1,0,1,0.38352584502973114,3,2,0,0.14564178006620065
TENB,2026-02-12T05:00:00+00:00,0.4230769230769231,0.33056152818182777,1,0,0,0.33592541863401243,3,0,0,-0.09990958408679929
TEO,2026-02-12T05:00:00+00:00,0.3888888888888889,0.3456659368461994,1,0,0,0.3985719819524568,3,0,0,-0.009507346585998278
TFPM,2026-02-12T05:00:00+00:00,0.75,0.6241575257371144,1,0,0,0.6666666666666666,3,1,0,0.08988439306358376
TFX,2026-02-12T05:00:00+00:00,0.6111111111111112,0.30705284805443,1,0,0,0.345740468340315,3,0,0,0.10436196671130671
THC,2026-02-12T05:00:00+00:00,0.375,0.28339585963798186,1,0,0,0.4358593617874099,3,0,0,-0.010161026435890785
TILE,2026-02-12T05:00:00+00:00,0.34615384615384615,0.34112982662149693,1,0,1,0.3395555181901346,3,2,0,-0.010334346504559111
TIPT,2026-02-12T05:00:00+00:00,0.325,0.29061208657951276,1,0,1,0.34453476382941056,3,2,0,-0.02681118083285805
TLK,2026-02-12T05:00:00+00:00,0.75,0.6311560356447566,1,0,0,0.6666666666666666,3,1,0,-0.008966493629070427
TNL,2026-02-12T05:00:00+00:00,0.4166666666666667,0.45918728226320443,1,0,0,0.3758004507754411,3,0,0,0.05483245638327339
TOL,2026-02-12T05:00:00+00:00,0.6666666666666667,0.5758018897221739,1,0,0,0.4839609685228919,3,0,0,-0.003751306807699528
TPCS,2026-02-12T05:00:00+00:00,0.3064516129032258,0.2668434270076389,1,0,1,0.3357396743292597,3,2,-1,-0.13053097345132736
TPVG,2026-02-12T05:00:00+00:00,0.375,0.611382815226575,1,0,1,0.485905245662595,3,2,0,-0.027923211169284534
TRI,2026-02-12T05:00:00+00:00,0.5,0.48172938563305223,1,0,1,0.6666666666666666,3,2,0,-0.0313191291186401
TROW,2026-02-12T05:00:00+00:00,0.6666666666666667,0.5794155047132196,1,0,0,0.42314551859501104,3,0,0,0.02382996994418196
TRST,2026-02-12T05:00:00+00:00,0.5,0.5810604000394326,1,0,1,0.510043693220651,3,2,0,0.01126076396555531
TRU,2026-02-12T05:00:00+00:00,0.3333333333333333,0.34780107693487383,1,0,0,0.3530927774334909,3,0,0,0.07611919220449082
TS,2026-02-12T05:00:00+00:00,0.75,0.5944444444444446,1,0,0,0.6666666666666666,3,1,0,0.11002548853016147
TSBK,2026-02-12T05:00:00+00:00,0.75,0.6618314923308544,1,0,0,0.6666666666666666,3,1,0,-0.0076277650648359785
TSEM,2026-02-12T05:00:00+00:00,0.5,0.317258283414221,1,0,1,0.35663828477734466,3,2,0,-0.03825422967510117
TSN,2026-02-12T05:00:00+00:00,0.5,0.5831302799334585,1,0,1,0.47327864253582225,3,2,0,0.008687411151476754
TTC,2026-02-12T05:00:00+00:00,0.3333333333333333,0.5099318781285523,1,0,1,0.6666666666666666,3,2,0,0.03383114903992679
TTD,2026-02-12T05:00:00+00:00,0.4019607843137255,0.29579068779077483,1,0,1,0.36117663518075377,3,2,-1,-0.03978576893649577
TTEK,2026-02-12T05:00:00+00:00,0.5,0.5568396154341437,1,0,1,0.6666666666666666,3,2,0,0.01850813236118909
TTI,2026-02-12T05:00:00+00:00,0.35,0.3018932247041985,1,0,0,0.34267060907826025,3,0,-1,0.05009451795841202
TV,2026-02-12T05:00:00+00:00,0.4166666666666667,0.31995782891641206,1,0,1,0.34542349585685933,3,2,0,0.045592705167173175
TYL,2026-02-12T05:00:00+00:00,0.6666666666666667,0.508986702937411,1,0,0,0.6666666666666666,3,0,0,0.10441053511705678
UCB,2026-02-12T05:00:00+00:00,0.5,0.5925278557922096,1,0,1,0.6666666666666666,3,2,0,0.0057903879559930704
ULBI,2026-02-12T05:00:00+00:00,0.35294117647058826,0.283696168656197,1,0,1,0.33520118821934164,3,2,-1,-0.06230031948881787
ULTA,2026-02-12T05:00:00+00:00,0.3333333333333333,0.36178434453429253,1,0,1,0.34752752341272064,3,2,0,0.0235468689109386
UNF,2026-02-12T05:00:00+00:00,0.5,0.3039660627720077,1,0,0,0.4311602398483982,3,0,0,0.01212507977026167
URBN,2026-02-12T05:00:00+00:00,0.55,0.33348762287908384,1,0,0,0.3552347214871713,3,0,0,0.0013184881336065768
URG,2026-02-12T05:00:00+00:00,0.4523809523809524,0.23528153628642423,1,0,1,0.3772386858810841,3,2,-1,0.025316455696202445
USIO,2026-02-12T05:00:00+00:00,0.33333333333333337,0.24489600521724783,1,0,1,0.3515331470035019,3,2,-1,0.022900763358778553
USLM,2026-02-12T05:00:00+00:00,0.3,0.47669591780014997,1,0,1,0.4527469877780549,3,2,0,0.03754884208519971
UTI,2026-02-12T05:00:00+00:00,0.5909090909090908,0.29121132648041903,1,0,0,0.33716126884943753,3,0,0,0.07678760126805217
UUUU,2026-02-12T05:00:00+00:00,0.37790697674418605,0.23983105749062475,1,0,0,0.3483101403102164,3,0,-1,0.0023474178403755097
VERX,2026-02-12T05:00:00+00:00,0.4714285714285714,0.32423662188463226,1,0,1,0.4118885625383222,3,2,-1,0.029911075181891844
VIASP,2026-02-12T05:00:00+00:00,0.39285714285714285,0.3424194699300433,1,0,0,0.5221860809377928,3,0,0,0.001953124999999778
VIAV,2026-02-12T05:00:00+00:00,0.4615384615384615,0.3294515269342231,1,0,0,0.3645167272137127,3,0,0,0.0388679245283019
VIRC,2026-02-12T05:00:00+00:00,0.4852941176470588,0.2921446745391772,1,0,0,0.3366075426461881,3,0,-1,-0.008025682182985716
VLGEA,2026-02-12T05:00:00+00:00,0.375,0.585364091696464,1,0,1,0.4739237806629565,3,2,0,0.010569734467646308
VLN,2026-02-12T05:00:00+00:00,0.34375,0.2707697483591561,1,0,0,0.35344344030428443,3,0,-1,0.006666666666666599
VLTO,2026-02-12T05:00:00+00:00,0.75,0.5944444444444446,1,0,0,0.6666666666666666,3,1,0,0.011959121548162477
VLYPP,2026-02-12T05:00:00+00:00,0.3,0.4405777790973443,1,0,1,0.45639811867674684,3,2,0,0.003938558487593502
VNO,2026-02-12T05:00:00+00:00,0.5,0.2907077112036767,1,0,0,0.4694187065304921,3,0,0,-0.00954003407155024
VNT,2026-02-12T05:00:00+00:00,0.39999999999999997,0.46789669903582276,1,0,1,0.43156089470294573,3,2,0,-0.027078384798099764
VOC,2026-02-12T05:00:00+00:00,0.5862068965517242,0.31015639077952695,1,0,0,0.34776460528477304,3,0,-1,-0.022222222222222143
VRSK,2026-02-12T05:00:00+00:00,0.75,0.6634268584812921,1,0,0,0.6666666666666666,3,1,0,0.019553072625698276
VTRS,2026-02-12T05:00:00+00:00,0.5625,0.3415189957072289,1,0,0,0.34176764878308713,3,0,0,0.008233058898036827
VZ,2026-02-12T05:00:00+00:00,0.75,0.6145371035072023,1,0,0,0.6666666666666666,3,1,0,-0.004245855236554852
WAT,2026-02-12T05:00:00+00:00,0.6428571428571429,0.330638679592371,1,0,0,0.43448089007186536,3,0,0,0.04220992402213675
WBTN,2026-02-12T05:00:00+00:00,0.31034482758620685,0.32198009946946904,1,0,0,0.5105372574965716,3,0,-1,-0.003568242640499597
WD,2026-02-12T05:00:00+00:00,0.35714285714285715,0.5482617397550492,1,0,1,0.6583916932978313,3,2,0,0.030796806257128884
WDAY,2026-02-12T05:00:00+00:00,0.45454545454545453,0.31898166968622815,1,0,1,0.46298174325409347,3,2,0,-0.043251874479311225
WDFC,2026-02-12T05:00:00+00:00,0.4285714285714286,0.45585357004394694,1,0,0,0.5445198211018274,3,0,0,-0.0047159968281792475
WFCF,2026-02-11T05:00:00+00:00,0.45999999999999996,0.2607040663854653,1,0,1,0.34085394955802684,3,2,-1,0.06989528795811495
WHG,2026-02-12T05:00:00+00:00,0.3636363636363636,0.31134509980511066,1,0,1,0.3456104983345824,3,2,0,-0.06478873239436611
WING,2026-02-12T05:00:00+00:00,0.33333333333333337,0.2682415784901378,1,0,0,0.40031320386907737,3,0,0,0.16468749999999988
WKC,2026-02-12T05:00:00+00:00,0.5,0.48263160329971166,1,0,0,0.3515616849456356,3,0,0,-0.05237191650853901
WLDN,2026-02-12T05:00:00+00:00,0.3035714285714286,0.33950084750367937,1,0,0,0.3672310396464942,3,0,-1,0.057777777777777706
WLFC,2026-02-12T05:00:00+00:00,0.375,0.32397464704796886,1,0,1,0.3505871540307212,3,2,0,0.05398048279404222
WLTH,2026-02-12T05:00:00+00:00,0.39999999999999997,0.3440544538595046,1,0,0,0.34609147956148384,3,0,0,0.18055555555555558
WLY,2026-02-12T05:00:00+00:00,0.5,0.3213851762288437,1,0,0,0.3375222455782095,3,0,0,0.03751302535602652
WOOF,2026-02-12T05:00:00+00:00,0.32894736842105265,0.298412357303475,1,0,0,0.33714180925684084,3,0,-1,0.05785123966942152
WPM,2026-02-12T05:00:00+00:00,0.39999999999999997,0.47319145443534116,1,0,0,0.6666666666666666,3,0,0,0.08054896888697294
WPP,2026-02-12T05:00:00+00:00,0.75,0.2996589511804778,1,0,0,0.36486262886882037,3,0,0,0.05723905723905731
WSC,2026-02-12T05:00:00+00:00,0.5,0.27804722683943645,1,0,0,0.3497011010480314,3,0,0,0.07492931196983976
WTW,2026-02-12T05:00:00+00:00,0.75,0.591999712957036,1,0,0,0.6666666666666666,3,1,0,0.06654180507456342
WWD,2026-02-12T05:00:00+00:00,0.5,0.3695477496820834,1,0,0,0.39070747883436574,3,0,0,0.035749020844833446
XBIT,2026-02-12T05:00:00+00:00,0.3114754098360656,0.28010264375383376,1,0,0,0.3617297345406989,3,0,-1,-0.025316455696202556
XPER,2026-02-12T05:00:00+00:00,0.40909090909090906,0.28708320907409374,1,0,1,0.3969905993421665,3,2,0,0.04770992366412208
XPO,2026-02-12T05:00:00+00:00,0.30769230769230765,0.36673090537029834,1,0,0,0.4472498701839783,3,0,0,0.10568463200042144
YETI,2026-02-12T05:00:00+00:00,0.5952380952380952,0.30471738406691984,1,0,0,0.3538269803372886,3,0,0,0.006969376979936603
YUMC,2026-02-12T05:00:00+00:00,0.35,0.38161356579152994,1,0,0,0.5360569845153544,3,0,0,-0.0005591798695246952
ZETA,2026-02-12T05:00:00+00:00,0.33571428571428574,0.26934259287943507,1,0,1,0.3496889683769521,3,2,-1,0.08878504672897192
ZIM,2026-02-12T05:00:00+00:00,0.30952380952380953,0.27851135687898315,1,0,1,0.3478448226913681,3,2,-1,0.38196411709159594
ZM,2026-02-12T05:00:00+00:00,0.5277777777777778,0.2789373873462416,1,0,0,0.3584304309022545,3,0,0,-0.021140503035559255
ZTEK,2026-02-12T05:00:00+00:00,0.31967213114754095,0.25995983600929295,1,0,1,0.3452484842462932,3,2,-1,-0.09226053639846732
