Date,Open,High,Low,Close,Adj Close,Volume
2025-09-10,21980.599609,22000.970703,21810.839844,21886.060547,21886.060547,9090550000
2025-09-11,21977.519531,22059.710938,21908.810547,22043.070313,22043.070313,10025020000
2025-09-12,22078.630859,22182.339844,22031.619141,22141.099609,22141.099609,9023140000
2025-09-15,22243.199219,22352.250000,22233.000000,22348.750000,22348.750000,8904030000
2025-09-16,22397.500000,22397.500000,22308.779297,22333.960938,22333.960938,8592240000
2025-09-17,22333.019531,22339.539063,22058.919922,22261.330078,22261.330078,9325980000
2025-09-18,22439.109375,22540.929688,22358.480469,22470.720703,22470.720703,10478450000
2025-09-19,22554.310547,22645.109375,22497.710938,22631.480469,22631.480469,14632360000
2025-09-22,22606.589844,22801.900391,22590.859375,22788.980469,22788.980469,9736270000
2025-09-23,22782.720703,22785.130859,22539.039063,22573.470703,22573.470703,9822620000
2025-09-24,22656.019531,22657.449219,22397.000000,22497.859375,22497.859375,9184030000
2025-09-25,22318.769531,22456.779297,22185.869141,22384.699219,22384.699219,9960330000
2025-09-26,22403.269531,22488.179688,22285.439453,22484.070313,22484.070313,8488400000
2025-09-29,22605.300781,22704.900391,22536.050781,22591.150391,22591.150391,9046720000
2025-09-30,22580.359375,22671.390625,22493.960938,22660.009766,22660.009766,8928070000
2025-10-01,22530.949219,22782.580078,22516.740234,22755.160156,22755.160156,10043980000
2025-10-02,22885.900391,22900.599609,22729.750000,22844.050781,22844.050781,9633200000
2025-10-03,22886.160156,22925.429688,22695.820313,22780.509766,22780.509766,10515730000
2025-10-06,22894.349609,22991.720703,22827.560547,22941.669922,22941.669922,10468830000
2025-10-07,22972.369141,23006.070313,22718.759766,22788.359375,22788.359375,10375920000
2025-10-08,22852.320313,23045.140625,22845.419922,23043.380859,23043.380859,10925520000
2025-10-09,23045.330078,23062.619141,22899.160156,23024.630859,23024.630859,10713200000
2025-10-10,23043.519531,23119.910156,22193.070313,22204.429688,22204.429688,10713200000
2025-10-13,22578.669922,22718.750000,22499.490234,22694.609375,22694.609375,9018770000
2025-10-14,22388.000000,22691.072266,22213.728516,22521.701172,22521.701172,8604733000
